user_id,age,gender,region,subscription_type,payment_method,primary_device,account_age_months,favorite_genre,time_of_day,recommendation_source,session_count,avg_watch_time_minutes_per_week,watch_sessions_per_week,completion_rate,avg_rating_given,app_rating,recommendation_click_rate,days_since_last_login,churned
N36730,37,Male,North America,Standard,Credit Card,Smart TV,51,Documentary,Morning,Search,2,770,15,63,3,4,19,3,0
N36731,41,Male,Oceania,Basic,Credit Card,Smart TV,44,Drama,Evening,Ads,1,266,3,81,3,4,35,2,0
N36732,42,Male,Africa,Standard,Paypal,Mobile,73,Documentary,Morning,Search,2,320,9,80,5,4,16,4,0
N36733,34,Female,South America,Basic,Credit Card,Mobile,31,Romance,Morning,Search,1,129,3,78,3,3,34,48,1
N36734,32,Male,Europe,Basic,Credit Card,Smart TV,19,Sci-Fi,Evening,Trending,1,602,8,86,4,5,27,8,0
N36735,20,Male,Asia,Standard,Paypal,Smart TV,59,Documentary,Morning,Trending,3,116,2,71,3,4,26,4,0
N36736,41,Female,South America,Standard,Credit Card,Mobile,21,Drama,Evening,Friend,2,636,14,94,5,5,46,5,0
N36737,21,Female,South America,Basic,Credit Card,Smart TV,30,Drama,Night,Friend,1,227,3,76,4,4,32,0,0
N36738,38,Male,North America,Basic,Credit Card,Mobile,54,Comedy,Morning,Trending,1,125,4,72,3,3,24,30,1
N36739,30,Female,Oceania,Standard,Paypal,Smart TV,94,Drama,Afternoon,Ads,2,185,2,72,3,4,19,14,0
N36740,44,Male,Asia,Basic,Credit Card,Smart TV,62,Sci-Fi,Evening,Algorithm,1,159,2,79,4,4,44,1,0
N36741,32,Female,Asia,Standard,Paypal,Mobile,48,Comedy,Evening,Friend,1,234,3,86,3,4,20,0,0
N36742,38,Male,Asia,Basic,Paypal,Tablet,29,Documentary,Night,Algorithm,1,39,2,68,3,3,18,42,1
N36743,31,Male,Africa,Basic,Credit Card,Tablet,45,Action,Afternoon,Trending,1,166,2,73,4,4,39,22,0
N36744,56,Male,South America,Basic,Credit Card,Laptop,51,Comedy,Morning,Friend,1,318,4,83,5,5,44,18,0
N36745,23,Male,Europe,Premium,Debit Card,Smart TV,31,Romance,Evening,Algorithm,1,188,3,75,4,4,71,5,0
N36746,53,Male,Asia,Standard,Credit Card,Mobile,43,Comedy,Afternoon,Search,1,147,3,74,4,3,15,36,0
N36747,37,Male,Europe,Standard,Paypal,Smart TV,43,Comedy,Evening,Search,1,215,3,66,4,4,0,18,0
N36748,36,Male,Africa,Standard,Paypal,Smart TV,64,Action,Evening,Algorithm,1,274,4,80,4,5,71,7,0
N36749,38,Female,North America,Standard,Credit Card,Smart TV,14,Drama,Evening,Ads,3,227,6,72,3,4,33,4,0
N36750,42,Male,North America,Standard,Paypal,Laptop,44,Comedy,Afternoon,Friend,1,304,6,83,5,4,20,2,0
N36751,30,Male,Asia,Basic,Credit Card,Laptop,41,Romance,Night,Friend,1,316,5,77,3,5,47,21,0
N36752,47,Female,Asia,Standard,Debit Card,Smart TV,54,Romance,Evening,Ads,3,387,7,80,4,4,39,7,0
N36753,43,Male,North America,Standard,Credit Card,Smart TV,63,Comedy,Morning,Trending,3,332,5,91,5,4,49,22,0
N36754,35,Female,North America,Standard,Paypal,Mobile,50,Drama,Morning,Algorithm,3,145,4,80,4,4,13,1,0
N36755,38,Male,Africa,Basic,Paypal,Smart TV,78,Horror,Evening,Algorithm,1,135,3,86,4,4,52,2,0
N36756,35,Female,North America,Standard,Gift Card,Smart TV,77,Comedy,Night,Algorithm,1,362,7,85,4,4,72,4,0
N36757,32,Male,Europe,Standard,Debit Card,Smart TV,75,Drama,Afternoon,Search,2,203,3,74,4,5,25,5,0
N36758,32,Male,North America,Premium,Credit Card,Smart TV,53,Action,Night,Algorithm,4,359,9,93,5,5,62,4,0
N36759,36,Male,Asia,Premium,Credit Card,Tablet,41,Sci-Fi,Night,Friend,2,219,3,75,4,5,64,3,0
N36760,49,Male,Asia,Standard,Credit Card,Smart TV,54,Drama,Afternoon,Algorithm,2,163,4,67,4,3,48,19,1
N36761,34,Male,Asia,Basic,Debit Card,Smart TV,47,Horror,Night,Trending,1,160,3,66,3,3,35,35,1
N36762,32,Female,Asia,Standard,Paypal,Mobile,64,Horror,Evening,Trending,1,188,5,71,3,3,22,33,1
N36763,34,Male,North America,Premium,Paypal,Smart TV,88,Drama,Evening,Algorithm,2,358,5,92,5,4,50,1,0
N36764,69,Male,Asia,Basic,Gift Card,Mobile,32,Documentary,Morning,Trending,1,177,3,74,5,4,19,7,0
N36765,35,Male,Europe,Basic,Debit Card,Mobile,13,Romance,Afternoon,Algorithm,1,85,4,77,3,4,32,3,1
N36766,19,Male,North America,Premium,Paypal,Mobile,40,Romance,Evening,Algorithm,1,168,3,43,3,4,16,27,1
N36767,40,Male,Europe,Premium,Paypal,Mobile,68,Horror,Evening,Search,4,232,6,79,4,3,45,36,0
N36768,40,Male,Asia,Premium,Credit Card,Laptop,82,Drama,Evening,Algorithm,1,115,2,78,3,4,43,3,0
N36769,20,Female,Africa,Basic,Credit Card,Mobile,67,Drama,Evening,Algorithm,1,190,7,73,4,4,51,4,1
N36770,57,Male,Oceania,Basic,Credit Card,Mobile,33,Romance,Evening,Friend,1,132,2,74,3,4,55,52,1
N36771,48,Male,Asia,Basic,Credit Card,Smart TV,33,Comedy,Night,Trending,1,408,6,68,4,4,40,8,0
N36772,26,Male,Europe,Premium,Debit Card,Mobile,1,Sci-Fi,Afternoon,Algorithm,3,169,5,81,5,4,52,22,1
N36773,37,Female,North America,Basic,Credit Card,Smart TV,14,Drama,Evening,Algorithm,1,172,2,81,3,2,28,2,0
N36774,38,Male,North America,Premium,Paypal,Mobile,69,Comedy,Afternoon,Ads,1,198,5,71,4,4,8,3,0
N36775,32,Male,South America,Basic,Debit Card,Tablet,56,Comedy,Night,Search,1,626,14,96,5,5,49,1,0
N36776,34,Female,North America,Basic,Debit Card,Tablet,1,Comedy,Night,Trending,1,94,2,73,3,3,45,4,1
N36777,77,Female,North America,Standard,Paypal,Laptop,63,Horror,Evening,Trending,1,237,5,71,3,4,24,0,0
N36778,43,Female,Asia,Premium,Debit Card,Tablet,61,Documentary,Afternoon,Algorithm,1,229,5,72,4,5,38,25,0
N36779,37,Male,North America,Basic,Paypal,Mobile,56,Documentary,Afternoon,Algorithm,1,202,6,64,3,3,33,1,1
N36780,40,Female,North America,Standard,Credit Card,Smart TV,49,Documentary,Evening,Algorithm,1,156,5,67,4,4,64,1,0
N36781,42,Female,Europe,Basic,Credit Card,Smart TV,53,Drama,Night,Ads,1,268,4,80,4,4,13,9,0
N36782,59,Male,Asia,Basic,Credit Card,Tablet,61,Comedy,Afternoon,Algorithm,1,330,12,89,5,4,53,40,0
N36783,41,Female,Africa,Basic,Gift Card,Laptop,56,Comedy,Evening,Algorithm,1,141,3,72,3,4,12,0,0
N36784,21,Female,South America,Basic,Credit Card,Smart TV,36,Action,Evening,Algorithm,1,176,3,68,3,3,28,0,0
N36785,29,Female,North America,Basic,Credit Card,Smart TV,43,Sci-Fi,Afternoon,Trending,1,273,5,89,4,4,44,14,0
N36786,19,Male,Oceania,Premium,Paypal,Laptop,59,Drama,Evening,Algorithm,5,820,19,94,5,4,43,19,0
N36787,19,Female,Oceania,Standard,Credit Card,Smart TV,17,Horror,Evening,Algorithm,1,403,9,75,5,4,56,33,0
N36788,54,Female,South America,Premium,Debit Card,Tablet,37,Comedy,Evening,Ads,5,124,4,68,4,3,18,20,0
N36789,57,Male,North America,Premium,Debit Card,Mobile,68,Action,Evening,Friend,1,198,4,91,5,4,49,2,0
N36790,24,Female,North America,Premium,Paypal,Mobile,67,Comedy,Night,Algorithm,2,201,4,81,4,3,47,41,1
N36791,24,Male,South America,Basic,Credit Card,Smart TV,19,Action,Evening,Algorithm,1,513,8,77,3,4,26,1,0
N36792,35,Female,South America,Standard,Debit Card,Smart TV,72,Drama,Evening,Search,2,122,1,89,4,5,50,6,0
N36793,38,Male,South America,Standard,Debit Card,Laptop,59,Comedy,Evening,Trending,1,162,3,62,4,4,23,51,1
N36794,54,Female,Europe,Standard,Gift Card,Mobile,46,Documentary,Morning,Algorithm,1,198,4,61,4,4,76,19,0
N36795,23,Male,North America,Standard,Paypal,Mobile,43,Romance,Evening,Algorithm,1,278,5,75,4,3,32,21,1
N36796,24,Male,Africa,Standard,Credit Card,Smart TV,55,Drama,Night,Algorithm,3,292,6,79,4,4,75,30,0
N36797,19,Male,Africa,Standard,Credit Card,Laptop,19,Documentary,Night,Algorithm,3,258,6,72,4,3,21,34,1
N36798,25,Female,Asia,Premium,Debit Card,Smart TV,55,Comedy,Evening,Trending,3,783,13,85,4,5,46,0,0
N36799,42,Male,Asia,Basic,Credit Card,Mobile,37,Documentary,Night,Search,1,567,15,96,4,5,30,21,0
N36800,33,Female,Asia,Basic,Credit Card,Smart TV,59,Comedy,Morning,Trending,1,177,3,66,4,3,27,26,1
N36801,34,Male,Europe,Standard,Credit Card,Laptop,48,Sci-Fi,Night,Algorithm,2,172,5,67,4,4,27,4,0
N36802,35,Female,Asia,Premium,Credit Card,Mobile,75,Sci-Fi,Evening,Ads,3,49,3,70,5,4,5,19,0
N36803,32,Female,North America,Premium,Credit Card,Mobile,77,Sci-Fi,Night,Ads,2,151,4,70,3,4,40,0,0
N36804,19,Male,Asia,Standard,Debit Card,Mobile,60,Drama,Evening,Trending,1,197,4,61,3,4,41,4,1
N36805,56,Male,Europe,Basic,Paypal,Laptop,73,Comedy,Night,Search,1,196,5,49,2,3,53,42,1
N36806,21,Female,Asia,Premium,Credit Card,Tablet,77,Romance,Night,Friend,2,100,4,71,4,4,58,7,0
N36807,24,Male,North America,Standard,Debit Card,Smart TV,26,Action,Afternoon,Friend,1,291,4,80,5,4,28,38,1
N36808,49,Male,Oceania,Basic,Credit Card,Smart TV,43,Comedy,Afternoon,Trending,1,456,7,53,4,5,58,0,0
N36809,37,Male,Africa,Standard,Paypal,Mobile,32,Sci-Fi,Night,Algorithm,2,158,4,84,4,4,63,0,0
N36810,24,Male,Asia,Standard,Debit Card,Mobile,57,Sci-Fi,Evening,Algorithm,2,100,4,70,4,3,51,1,0
N36811,37,Female,North America,Basic,Debit Card,Mobile,38,Horror,Morning,Friend,1,130,4,61,3,4,21,1,0
N36812,34,Male,North America,Basic,Paypal,Smart TV,34,Romance,Night,Trending,1,120,4,54,3,4,4,25,0
N36813,63,Male,South America,Standard,Debit Card,Mobile,72,Documentary,Afternoon,Ads,3,366,12,70,4,5,36,38,0
N36814,37,Female,Asia,Basic,Paypal,Tablet,45,Sci-Fi,Night,Trending,1,78,2,79,4,3,29,0,0
N36815,49,Male,Europe,Premium,Paypal,Mobile,43,Horror,Evening,Trending,3,415,15,93,4,4,53,0,0
N36816,41,Male,North America,Basic,Gift Card,Laptop,16,Documentary,Evening,Ads,1,154,2,79,4,3,67,0,1
N36817,26,Male,Europe,Basic,Paypal,Mobile,27,Romance,Afternoon,Trending,1,15,1,50,4,3,16,24,1
N36818,37,Male,North America,Standard,Debit Card,Laptop,57,Drama,Night,Search,2,217,7,69,4,4,48,2,0
N36819,19,Female,North America,Standard,Credit Card,Mobile,42,Sci-Fi,Evening,Trending,1,78,2,49,3,3,0,39,1
N36820,54,Female,Asia,Premium,Credit Card,Laptop,68,Drama,Evening,Ads,2,277,6,83,4,3,45,1,0
N36821,37,Male,Asia,Standard,Credit Card,Smart TV,75,Action,Evening,Algorithm,2,612,10,93,4,5,73,2,0
N36822,24,Female,South America,Premium,Debit Card,Smart TV,43,Comedy,Evening,Algorithm,2,265,6,58,5,4,63,2,1
N36823,34,Male,Africa,Basic,Debit Card,Mobile,1,Comedy,Morning,Search,1,272,6,65,4,4,28,14,1
N36824,24,Male,Asia,Standard,Credit Card,Laptop,31,Drama,Night,Algorithm,1,190,5,81,4,4,29,14,0
N36825,47,Female,South America,Basic,Debit Card,Smart TV,19,Comedy,Afternoon,Algorithm,1,233,6,61,4,4,60,1,0
N36826,32,Female,North America,Basic,Debit Card,Smart TV,15,Drama,Afternoon,Trending,1,133,4,53,3,4,11,30,1
N36827,69,Male,Asia,Basic,Credit Card,Mobile,45,Romance,Night,Search,1,62,1,75,4,3,45,17,0
N36828,38,Female,North America,Basic,Credit Card,Mobile,20,Comedy,Night,Search,1,256,3,79,4,4,51,28,1
N36829,45,Male,North America,Basic,Debit Card,Smart TV,58,Action,Evening,Algorithm,1,128,3,61,3,4,9,30,1
N36830,39,Male,North America,Premium,Credit Card,Laptop,56,Romance,Afternoon,Algorithm,1,106,1,55,4,3,20,42,1
N36831,39,Male,North America,Standard,Credit Card,Smart TV,49,Romance,Evening,Algorithm,1,218,4,63,4,3,40,3,0
N36832,30,Male,Asia,Standard,Debit Card,Tablet,21,Documentary,Evening,Trending,1,240,3,69,4,5,10,28,1
N36833,30,Male,South America,Basic,Debit Card,Mobile,40,Documentary,Afternoon,Algorithm,1,141,4,74,3,3,54,33,1
N36834,47,Male,Africa,Basic,Paypal,Laptop,38,Horror,Evening,Algorithm,1,149,2,56,4,3,43,49,1
N36835,37,Male,Asia,Basic,Credit Card,Mobile,35,Documentary,Evening,Trending,1,108,3,65,4,3,43,21,0
N36836,47,Male,Asia,Standard,Paypal,Tablet,23,Documentary,Evening,Friend,2,229,4,74,5,4,50,11,0
N36837,37,Male,Africa,Basic,Paypal,Laptop,33,Comedy,Morning,Algorithm,1,108,2,68,4,3,43,6,1
N36838,59,Male,Asia,Standard,Credit Card,Smart TV,65,Action,Night,Trending,2,345,5,55,3,4,43,1,0
N36839,30,Male,Europe,Basic,Debit Card,Smart TV,43,Sci-Fi,Evening,Algorithm,1,317,7,75,4,4,65,0,0
N36840,39,Female,Europe,Basic,Paypal,Smart TV,26,Documentary,Night,Algorithm,1,200,2,71,4,4,50,29,0
N36841,22,Male,South America,Standard,Debit Card,Laptop,63,Sci-Fi,Evening,Trending,1,473,11,98,4,4,35,5,0
N36842,55,Male,Europe,Premium,Credit Card,Mobile,48,Comedy,Night,Friend,3,415,10,88,5,4,97,3,0
N36843,35,Male,South America,Basic,Paypal,Tablet,12,Drama,Afternoon,Algorithm,1,276,9,68,3,3,29,54,1
N36844,44,Female,Oceania,Basic,Gift Card,Mobile,32,Action,Night,Algorithm,1,120,2,50,4,4,64,50,1
N36845,58,Male,Europe,Basic,Gift Card,Smart TV,24,Action,Evening,Trending,1,362,7,77,4,4,36,4,0
N36846,31,Male,Oceania,Basic,Credit Card,Mobile,51,Comedy,Afternoon,Trending,1,328,8,79,3,4,20,12,0
N36847,31,Female,Europe,Standard,Paypal,Mobile,78,Romance,Evening,Trending,1,186,2,64,3,4,4,13,1
N36848,36,Male,Asia,Basic,Debit Card,Smart TV,16,Action,Evening,Search,1,315,8,69,4,4,26,2,0
N36849,42,Male,North America,Standard,Debit Card,Mobile,69,Documentary,Evening,Algorithm,1,390,11,94,5,5,35,4,0
N36850,30,Male,North America,Standard,Credit Card,Smart TV,24,Drama,Evening,Search,1,172,3,78,4,5,4,0,1
N36851,37,Female,Asia,Standard,Credit Card,Smart TV,39,Horror,Evening,Algorithm,2,219,9,76,4,4,58,3,0
N36852,22,Male,North America,Basic,Paypal,Mobile,23,Comedy,Afternoon,Algorithm,1,585,17,89,4,4,89,3,0
N36853,57,Male,North America,Standard,Credit Card,Smart TV,36,Romance,Evening,Algorithm,1,223,6,64,3,4,31,2,0
N36854,39,Female,North America,Basic,Debit Card,Mobile,1,Drama,Night,Friend,1,435,8,80,4,4,46,0,0
N36855,39,Female,North America,Standard,Paypal,Mobile,42,Sci-Fi,Afternoon,Friend,2,170,5,71,4,3,30,27,1
N36856,45,Male,North America,Standard,Debit Card,Mobile,38,Sci-Fi,Evening,Algorithm,2,161,3,75,4,4,55,0,0
N36857,29,Female,Asia,Standard,Debit Card,Smart TV,51,Drama,Afternoon,Trending,3,311,4,75,4,4,55,3,0
N36858,55,Male,Africa,Standard,Credit Card,Smart TV,47,Sci-Fi,Night,Trending,2,238,4,79,3,4,37,1,0
N36859,36,Female,North America,Standard,Credit Card,Smart TV,17,Action,Afternoon,Trending,2,230,3,63,4,4,27,21,0
N36860,38,Female,South America,Basic,Paypal,Mobile,9,Romance,Morning,Friend,1,80,1,62,4,3,36,31,1
N36861,62,Male,North America,Standard,Credit Card,Tablet,54,Action,Evening,Search,1,154,3,67,4,4,26,38,1
N36862,72,Female,North America,Basic,Credit Card,Mobile,32,Action,Night,Ads,1,104,1,54,4,4,35,22,0
N36863,33,Female,South America,Basic,Gift Card,Mobile,32,Sci-Fi,Afternoon,Algorithm,1,168,2,64,3,3,24,1,1
N36864,36,Male,Africa,Standard,Credit Card,Mobile,1,Documentary,Evening,Search,3,195,5,75,4,3,23,44,1
N36865,32,Male,North America,Standard,Credit Card,Laptop,33,Romance,Evening,Algorithm,2,506,12,98,5,5,34,16,0
N36866,36,Male,Asia,Basic,Credit Card,Mobile,47,Romance,Afternoon,Search,1,83,3,73,4,4,28,19,1
N36867,42,Female,South America,Premium,Credit Card,Smart TV,89,Horror,Afternoon,Ads,1,269,6,78,5,4,28,7,0
N36868,62,Male,Europe,Standard,Gift Card,Mobile,53,Romance,Evening,Search,1,89,1,66,2,4,38,52,1
N36869,24,Male,Europe,Premium,Paypal,Smart TV,48,Sci-Fi,Evening,Friend,2,820,14,89,4,5,37,11,0
N36870,39,Male,Europe,Standard,Credit Card,Tablet,65,Documentary,Morning,Ads,2,217,6,86,4,4,38,6,0
N36871,38,Female,Asia,Standard,Paypal,Smart TV,55,Drama,Night,Ads,1,134,4,71,3,4,0,37,1
N36872,71,Female,Asia,Premium,Debit Card,Smart TV,59,Sci-Fi,Afternoon,Algorithm,3,600,11,89,4,5,71,32,0
N36873,20,Male,North America,Standard,Debit Card,Smart TV,40,Horror,Night,Algorithm,2,308,6,89,3,4,40,37,0
N36874,37,Male,Asia,Standard,Credit Card,Smart TV,70,Drama,Evening,Algorithm,2,442,9,76,4,5,24,2,0
N36875,46,Male,Africa,Standard,Gift Card,Smart TV,52,Action,Evening,Algorithm,2,218,4,62,4,3,26,37,1
N36876,31,Male,Asia,Standard,Paypal,Mobile,58,Sci-Fi,Evening,Search,3,306,11,50,3,4,35,6,0
N36877,58,Male,Europe,Standard,Credit Card,Smart TV,48,Action,Evening,Algorithm,2,512,10,83,5,5,56,11,0
N36878,62,Female,North America,Premium,Paypal,Tablet,43,Drama,Afternoon,Ads,4,820,19,98,4,4,47,2,0
N36879,62,Male,Europe,Standard,Credit Card,Mobile,3,Documentary,Night,Ads,2,306,6,76,4,4,4,0,0
N36880,41,Male,Asia,Basic,Credit Card,Smart TV,35,Drama,Evening,Friend,1,122,2,63,5,4,25,12,0
N36881,37,Male,Oceania,Basic,Credit Card,Mobile,55,Sci-Fi,Afternoon,Algorithm,1,338,12,57,4,3,72,9,0
N36882,38,Male,Asia,Standard,Debit Card,Mobile,43,Comedy,Night,Ads,1,280,7,82,3,4,26,4,0
N36883,37,Female,Africa,Standard,Paypal,Mobile,19,Sci-Fi,Afternoon,Trending,2,86,4,73,4,4,49,0,0
N36884,39,Male,North America,Premium,Debit Card,Smart TV,78,Drama,Afternoon,Search,1,191,2,64,3,4,39,1,0
N36885,44,Male,Asia,Basic,Credit Card,Mobile,43,Horror,Afternoon,Algorithm,1,148,3,69,4,3,26,6,0
N36886,22,Male,Oceania,Basic,Paypal,Mobile,23,Sci-Fi,Morning,Search,1,168,5,54,4,4,21,42,1
N36887,34,Female,Asia,Standard,Credit Card,Laptop,85,Comedy,Evening,Algorithm,3,528,13,95,5,4,78,1,0
N36888,34,Male,Asia,Premium,Debit Card,Mobile,45,Comedy,Evening,Ads,1,182,2,64,4,3,10,3,0
N36889,43,Male,Africa,Premium,Credit Card,Laptop,33,Action,Evening,Search,1,85,2,77,4,4,43,1,0
N36890,45,Male,Asia,Basic,Credit Card,Smart TV,20,Documentary,Night,Trending,1,449,9,80,5,4,67,1,0
N36891,68,Female,North America,Basic,Credit Card,Smart TV,85,Documentary,Afternoon,Algorithm,1,220,4,86,4,5,39,4,0
N36892,32,Male,North America,Basic,Gift Card,Smart TV,24,Action,Morning,Friend,1,51,1,76,4,3,40,40,1
N36893,38,Male,North America,Premium,Paypal,Tablet,44,Drama,Morning,Trending,1,255,7,68,4,4,67,1,0
N36894,29,Male,North America,Basic,Credit Card,Laptop,72,Drama,Night,Algorithm,1,485,7,74,5,4,68,0,0
N36895,28,Female,North America,Basic,Paypal,Mobile,81,Documentary,Morning,Algorithm,1,266,9,76,4,4,48,5,0
N36896,29,Male,Asia,Premium,Paypal,Mobile,50,Romance,Night,Trending,5,275,6,63,4,4,41,4,0
N36897,50,Male,North America,Basic,Credit Card,Smart TV,60,Drama,Night,Friend,1,157,2,74,3,3,7,46,1
N36898,58,Male,North America,Basic,Credit Card,Mobile,51,Horror,Night,Search,1,140,2,72,4,4,15,41,1
N36899,62,Male,Asia,Standard,Debit Card,Smart TV,40,Romance,Evening,Search,1,500,10,97,4,4,49,1,0
N36900,45,Female,North America,Basic,Credit Card,Mobile,53,Drama,Night,Friend,1,147,2,84,4,4,31,53,1
N36901,41,Male,North America,Standard,Credit Card,Mobile,20,Comedy,Afternoon,Trending,1,222,5,75,4,4,55,51,1
N36902,32,Male,North America,Basic,Paypal,Tablet,65,Documentary,Evening,Friend,1,294,5,70,4,4,63,1,0
N36903,63,Male,Asia,Premium,Credit Card,Smart TV,70,Sci-Fi,Night,Algorithm,2,341,5,92,3,5,28,3,0
N36904,33,Male,North America,Premium,Debit Card,Smart TV,50,Documentary,Afternoon,Ads,2,129,3,70,4,3,56,4,0
N36905,41,Male,Asia,Standard,Paypal,Smart TV,52,Comedy,Evening,Trending,3,630,15,88,5,5,27,2,0
N36906,41,Male,North America,Standard,Credit Card,Tablet,1,Drama,Afternoon,Search,1,120,2,65,4,3,64,1,0
N36907,35,Male,Asia,Premium,Credit Card,Smart TV,53,Romance,Evening,Algorithm,4,259,5,71,5,5,39,5,0
N36908,22,Female,Asia,Basic,Debit Card,Smart TV,54,Horror,Evening,Algorithm,1,156,3,71,4,4,62,3,0
N36909,65,Female,Africa,Basic,Credit Card,Smart TV,28,Drama,Night,Ads,1,286,3,82,5,5,32,1,0
N36910,73,Male,Europe,Premium,Credit Card,Smart TV,41,Comedy,Afternoon,Trending,5,786,15,90,4,5,47,47,0
N36911,37,Male,Europe,Standard,Credit Card,Smart TV,2,Action,Evening,Search,3,419,5,82,3,4,29,3,0
N36912,23,Female,Asia,Standard,Debit Card,Smart TV,28,Drama,Evening,Trending,3,340,6,66,5,5,35,2,0
N36913,60,Male,Africa,Basic,Debit Card,Laptop,85,Action,Night,Trending,1,337,7,72,4,4,16,1,0
N36914,41,Male,Asia,Basic,Paypal,Smart TV,52,Romance,Evening,Trending,1,425,9,82,4,5,56,2,0
N36915,48,Male,Asia,Basic,Gift Card,Tablet,41,Comedy,Evening,Search,1,126,4,69,4,3,20,20,1
N36916,38,Female,North America,Basic,Credit Card,Smart TV,34,Sci-Fi,Evening,Trending,1,160,3,61,4,3,39,0,0
N36917,39,Female,North America,Premium,Credit Card,Tablet,86,Comedy,Evening,Ads,2,267,8,88,4,4,38,1,0
N36918,46,Female,Europe,Basic,Gift Card,Smart TV,57,Drama,Afternoon,Trending,1,202,5,72,4,3,41,4,0
N36919,21,Male,Asia,Basic,Credit Card,Laptop,46,Drama,Afternoon,Search,1,78,2,38,2,4,19,3,1
N36920,57,Male,North America,Premium,Debit Card,Smart TV,64,Horror,Night,Algorithm,1,335,7,76,3,5,55,16,0
N36921,40,Male,Oceania,Standard,Debit Card,Smart TV,35,Horror,Night,Friend,1,427,6,89,4,5,63,29,0
N36922,42,Female,Asia,Premium,Credit Card,Smart TV,33,Action,Night,Trending,5,545,8,74,4,5,44,12,0
N36923,35,Male,South America,Premium,Paypal,Mobile,43,Documentary,Afternoon,Trending,1,152,6,72,5,5,33,5,0
N36924,36,Male,Africa,Premium,Credit Card,Laptop,47,Action,Night,Trending,3,98,2,70,3,4,29,37,0
N36925,56,Male,North America,Basic,Credit Card,Tablet,24,Drama,Night,Search,1,114,1,66,3,3,21,1,0
N36926,35,Male,Asia,Basic,Debit Card,Smart TV,37,Drama,Evening,Friend,1,153,1,72,4,5,67,24,0
N36927,31,Male,Europe,Standard,Gift Card,Laptop,58,Sci-Fi,Night,Ads,1,412,5,74,4,4,21,1,0
N36928,37,Male,North America,Basic,Credit Card,Mobile,55,Romance,Evening,Algorithm,1,66,3,64,3,3,37,37,1
N36929,45,Female,North America,Standard,Paypal,Mobile,20,Romance,Night,Friend,2,301,8,80,4,5,27,0,1
N36930,43,Male,North America,Basic,Debit Card,Mobile,24,Drama,Morning,Friend,1,113,1,62,4,4,24,32,1
N36931,20,Male,Asia,Premium,Debit Card,Smart TV,27,Documentary,Afternoon,Trending,1,153,2,69,4,4,36,30,0
N36932,59,Female,Africa,Basic,Paypal,Tablet,22,Documentary,Night,Algorithm,1,82,1,75,4,4,42,33,1
N36933,45,Male,North America,Premium,Credit Card,Tablet,39,Drama,Night,Trending,3,294,6,75,4,5,67,1,0
N36934,35,Male,North America,Basic,Debit Card,Mobile,41,Horror,Night,Algorithm,1,116,3,69,4,3,17,15,1
N36935,20,Female,North America,Basic,Paypal,Smart TV,53,Drama,Afternoon,Friend,1,226,7,71,4,4,35,45,1
N36936,49,Male,North America,Basic,Gift Card,Mobile,57,Romance,Evening,Search,1,233,6,66,4,3,25,8,1
N36937,38,Female,North America,Standard,Paypal,Mobile,28,Drama,Afternoon,Algorithm,2,411,13,72,3,4,53,22,0
N36938,36,Male,North America,Premium,Paypal,Mobile,61,Comedy,Evening,Trending,1,201,6,69,3,5,50,1,0
N36939,42,Female,Europe,Standard,Credit Card,Smart TV,49,Sci-Fi,Evening,Algorithm,1,472,13,96,5,4,58,2,0
N36940,30,Male,Asia,Basic,Paypal,Smart TV,11,Comedy,Evening,Search,1,299,6,86,4,4,37,1,0
N36941,44,Male,Europe,Standard,Debit Card,Mobile,2,Sci-Fi,Evening,Search,1,119,3,82,4,4,35,3,1
N36942,41,Female,Asia,Premium,Debit Card,Smart TV,69,Sci-Fi,Evening,Algorithm,2,391,6,78,3,4,77,4,0
N36943,43,Male,Asia,Basic,Paypal,Tablet,53,Drama,Afternoon,Friend,1,154,4,74,4,4,42,5,0
N36944,38,Male,Asia,Premium,Paypal,Laptop,81,Horror,Night,Friend,1,236,4,65,4,4,53,37,0
N36945,37,Male,Europe,Standard,Credit Card,Smart TV,41,Horror,Evening,Trending,2,289,5,81,5,5,36,6,0
N36946,28,Female,Asia,Standard,Credit Card,Smart TV,42,Documentary,Night,Trending,2,299,5,65,4,3,8,24,0
N36947,24,Male,North America,Basic,Credit Card,Smart TV,61,Horror,Afternoon,Algorithm,1,447,9,62,4,5,49,1,0
N36948,28,Female,South America,Basic,Credit Card,Laptop,47,Documentary,Evening,Algorithm,1,256,8,76,3,4,36,52,1
N36949,29,Male,South America,Basic,Paypal,Smart TV,8,Drama,Evening,Algorithm,1,398,10,77,4,4,36,4,0
N36950,34,Female,Asia,Standard,Credit Card,Mobile,14,Drama,Evening,Friend,2,151,4,82,3,4,36,5,0
